id;type;score;bedrooms;type_bedroom;beds;type_bed;baths;type_bath;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
53748104;Condo in Madrid ;4.67;1;bedroom;1;bed;1;bath;296074819;Javier;ChamberÃ­;Almagro;4.043.486;-369.727;Entire home/apt;90;4;6;9/30/2023;0.28;4;166;4;
53794635;Rental unit in Madrid ;4.67;1;bedroom;2;bed;2;shared_bath;428059748;Carlos;Centro;Universidad;4.042.646;-370.777;Private room;53;2;3;11/29/2023;3;25;250;3;
53654380;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;129000409;Olala Homes;Puente de Vallecas;Numancia;4.039.804;-366.778;Entire home/apt;93;1;15;10/09/2023;0.63;42;356;1;
54076718;Rental unit in Madrid ;4.67;1;bedroom;1;bed;2.5;shared_bath;428059748;Carlos;Ciudad Lineal;Quintana;404.347;-364.782;Private room;25;15;6;9/10/2023;0.47;25;256;5;
54116805;Rental unit in Madrid ;4.67;3;bedroom;4;bed;1;bath;90615844;R De F;Centro;Embajadores;40.409.996;-3.708.204;Entire home/apt;145;1;144;11/30/2023;6.12;40;23;68;VT-8545
54354290;Hostel in Madrid ;4.67;1;bedroom;1;bed;1;private_bath;211991262;Hostal Las Fuentes;Centro;Sol;40.417.469;-3.708.444;Private room;120;1;3;6/25/2022;0.14;13;341;0;
54400886;Rental unit in Madrid ;4.67;2;bedroom;2;bed;2;bath;1408525;Mad4Rent;TetuÃ¡n;Almenara;40.469.212;-3.697.706;Entire home/apt;150;7;6;9/15/2023;0.29;73;133;2;
54408298;Rental unit in Madrid ;4.67;2;bedroom;3;bed;1.5;bath;437652982;Dana;Moncloa - Aravaca;ArgÃ¼elles;4.042.606;-371.545;Entire home/apt;150;1;36;11/30/2023;1.62;3;181;24;
5,47E+22;casa particular in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;441922549;Melissa;Centro;Universidad;4.042.802;-370.665;Private room;54;1;3;10/26/2023;0.96;4;8;3;
5,46E+22;Rental unit in Madrid ;4.67;2;bedroom;4;bed;2;bath;397893831;Carlos;Latina;Puerta del Angel;40.414.452;-3.725.818;Entire home/apt;161;2;50;11/05/2023;2.35;1;1;27;
5,59E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;391810099;Diego;Centro;Universidad;404.280.109;-37.034.017;Entire home/apt;97;1;9;4/21/2023;0.43;89;328;4;49/824713.9/21
5,70E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;446675528;Rafael;Arganzuela;Palos de Moguer;40.401.638;-3.691.194;Entire home/apt;61;1;137;12/10/2023;6.33;1;80;79;VT-8208
5,77E+21;Rental unit in Madrid ;4.67;3;bedroom;3;bed;1;bath;79778679;Teresa;Ciudad Lineal;Pueblo Nuevo;4.043.082;-363.519;Entire home/apt;95;2;3;11/27/2022;0.22;1;0;0;
5,78E+22;Rental unit in Madrid ;4.67;1;studio;1;bed;1;bath;446293287;Meet Me Gran VÃ­a;Centro;Sol;4.041.993;-370.435;Entire home/apt;97;3;69;11/30/2023;3.29;6;18;39;
5,87E+22;Rental unit in Madrid ;4.67;3;bedroom;3;bed;4;bath;346367515;Ukio;ChamberÃ­;Almagro;4.042.908;-369.209;Entire home/apt;183;31;3;10/20/2023;0.15;237;222;1;
5,96E+21;Hostel in Madrid ;4.67;1;bedroom;1;bed;1;private_bath;452360345;Le Petit PalÃ¼;Centro;Universidad;4.042.795;-370.268;Private room;102;1;9;11/02/2023;0.46;2;29;7;
5,97E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1;bath;69408701;Amagoia;Retiro;PacÃ­fico;4.040.574;-367.441;Entire home/apt;170;3;3;5/01/2023;0.15;3;296;2;
5,94E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;shared_bath;447224268;Anais;Centro;Embajadores;4.041.359;-370.647;Private room;79;80;3;4/17/2022;0.14;2;365;0;
5,94E+22;Condo in Madrid ;4.67;1;bedroom;1;bed;2.5;shared_bath;423969716;Efrain;Latina;Campamento;4.038.215.637;-3.791.722.059;Private room;28;2;51;11/24/2023;2.51;7;163;27;
5,98E+22;Rental unit in Madrid ;4.67;4;bedroom;5;bed;2;bath;434200137;Villamena;Salamanca;Goya;4.042.465;-367.479;Entire home/apt;286;1;49;12/06/2023;2.46;8;162;26;
5,95E+22;Rental unit in Madrid ;4.67;6;bedroom;6;bed;2;bath;8195907;Pablo;Centro;Palacio;40.420.517;-3.708.787;Entire home/apt;600;7;3;7/09/2023;0.18;1;86;1;
6,00E+21;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;28038703;Luxury Rentals Madrid;ChamartÃ­n;HispanoamÃ©rica;4.045.798;-368.857;Entire home/apt;132;3;15;11/07/2023;0.75;101;129;12;VT - *****
6,03E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;389541087;Marina;ChamartÃ­n;Prosperidad;40.441.292;-3.672.802;Entire home/apt;58;1;43;10/26/2023;2.55;1;10;34;VT-6450
6,03E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;394687867;Jorge;Usera;MoscardÃ³;4.038.838;-370.054;Entire home/apt;91;2;15;9/03/2023;0.74;62;349;3;
6,09E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;12027564;BegoÃ±a;ChamberÃ­;Rios Rosas;4.044.028;-370.019;Entire home/apt;120;28;9;11/27/2022;0.52;25;48;0;
6,10E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;123830121;Henry Ramiro;Centro;Sol;40.416.874;-3.705.695;Private room;66;2;61;12/03/2023;3.09;6;360;27;
6,11E+22;Loft in Madrid ;4.67;1;bedroom;1;bed;1;bath;69600676;Maria Noelia;Centro;Embajadores;404.078.331;-3.706.033.945;Entire home/apt;160;2;6;9/24/2023;0.31;10;46;2;
6,14E+22;Serviced apartment in Madrid ;4.67;2;bedroom;3;bed;1;bath;350926721;Cristina;Centro;Embajadores;4.041.262;-370.242;Entire home/apt;243;2;3;7/17/2022;0.17;1;137;0;
6,15E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;7164347;Therese Guldbrandt;Centro;Embajadores;4.040.891;-370.183;Entire home/apt;120;1;3;7/10/2022;0.16;1;81;0;
6,20E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;335517697;Eva By My Lodgingfy International;ChamartÃ­n;Nueva EspaÃ±a;4.045.905;-367.355;Private room;76;30;6;11/28/2022;0.33;2;69;0;
6,17E+22;Home in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;122810638;Fabiola;ChamberÃ­;Gaztambide;4.043.172;-371.455;Private room;60;2;3;7/11/2022;0.17;5;196;0;
6,25E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;325540127;Madrent;Centro;Justicia;4.042.408;-369.882;Entire home/apt;132;4;3;5/24/2023;0.16;23;330;2;
6,23E+22;casa particular in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;136423563;Pedro;ChamberÃ­;Trafalgar;4.043.125;-3.705;Private room;79;1;12;9/24/2023;0.79;5;365;5;
6,25E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;455046490;Magali;Centro;Sol;4.041.674;-37.039;Entire home/apt;106;6;6;10/27/2023;0.35;28;215;4;
6,31E+21;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1.5;shared_bath;444468282;Will;Centro;Palacio;40.420.387;-3.706.954;Private room;19;15;18;11/21/2023;0.98;7;286;11;
6,34E+22;Rental unit in Madrid ;4.67;1;studio;2;bed;1;bath;460701529;Aker;Carabanchel;Vista Alegre;4.038.885;-373.812;Entire home/apt;58;2;36;11/24/2023;2.02;1;265;26;
6,40E+22;Serviced apartment in Madrid ;4.67;1;bedroom;1;bed;1;bath;106591951;Luxa Home;Centro;Justicia;4.041.951;-369.804;Entire home/apt;94;1;34;12/04/2023;1.89;56;0;25;
6,40E+22;Rental unit in Madrid ;4.67;1;studio;1;bed;1;bath;4615520;Mahdrid Apartments;Moncloa - Aravaca;ArgÃ¼elles;4.042.730.331;-3.714.144.945;Entire home/apt;98;3;18;7/25/2023;0.99;22;342;4;
6,45E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;83218276;Galota;Latina;Puerta del Angel;4.041.174;-37.262;Entire home/apt;172;3;3;6/02/2023;0.23;25;251;2;
6,47E+22;Rental unit in Madrid ;4.67;4;bedroom;7;bed;1.5;bath;60910914;JosÃ© Ignacio;Centro;Sol;40.42;-370.113;Entire home/apt;243;2;46;11/30/2023;2.5;2;245;29;
6,52E+22;Rental unit in Madrid ;4.67;1;studio;1;bed;1;bath;460391145;Marta Y Fran;Ciudad Lineal;Costillares;4.046.878;-366.506;Entire home/apt;63;1;12;9/30/2023;0.85;89;347;11;
6,59E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;2911538;Margarita L;Centro;Embajadores;4.041.094;-369.877;Private room;42;5;3;10/06/2023;0.2;1;89;1;
6,55E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;460712642;Victoria;ChamberÃ­;Almagro;404.319;-369.418;Entire home/apt;155;1;12;2/15/2023;0.82;10;174;5;
6,59E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1;bath;397053855;Sharing;TetuÃ¡n;Cuatro Caminos;404.525.121;-37.002.254;Entire home/apt;116;1;9;11/02/2023;0.61;38;301;7;
6,56E+20;Loft in Madrid ;4.67;1;studio;2;bed;1;bath;465777640;Royi;Carabanchel;OpaÃ±el;4.039.114;-372.193;Entire home/apt;55;2;42;11/25/2023;2.4;1;180;26;
6,65E+22;Rental unit in Madrid ;4.67;3;bedroom;4;bed;1;bath;444765019;Solange;Puente de Vallecas;San Diego;403.951.462;-36.642.648;Entire home/apt;116;30;3;8/12/2023;0.21;1;88;2;
6,66E+22;Rental unit in Madrid ;4.67;2;bedroom;4;bed;2.5;bath;130869443;Allamanda;Centro;Palacio;4.041.994;-371.122;Entire home/apt;136;3;81;12/10/2023;4.7;1;0;56;
6,67E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;1408525;Mad4Rent;Centro;Palacio;4.041.288;-371.275;Entire home/apt;106;3;15;8/23/2023;0.87;73;337;11;
6,69E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;35587487;Yansulier;Centro;Embajadores;404.079.613;-3.695.904;Entire home/apt;85;2;33;11/21/2023;2.12;1;130;26;
6,77E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;239780643;Hector;Centro;Embajadores;4.041.321;-370.354;Entire home/apt;120;2;3;9/03/2023;0.56;1;64;3;
6,82E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1.5;bath;352848869;Guillermo;Carabanchel;Puerta Bonita;4.037.872;-374.521;Entire home/apt;80;1;30;10/01/2023;1.8;1;184;14;
6,82E+22;Hostel in Madrid ;4.67;1;bedroom;12;bed;2;shared_bath;453229690;LaPacha Hostel;Centro;Universidad;4.042.097;-370.353;Shared room;21;1;12;10/29/2023;0.79;17;362;7;
6,79E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;460391145;Marta Y Fran;Centro;Palacio;4.041.149;-371.515;Entire home/apt;116;1;6;4/02/2023;0.36;89;311;1;
6,84E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;2536524;Marina;San Blas - Canillejas;Arcos;40.426.699;-3.616.304;Private room;39;1;3;6/18/2023;0.24;5;270;2;
6,91E+22;Rental unit in Madrid ;4.67;1;studio;2;bed;1;bath;85664504;Alfonso;Centro;Palacio;4.041.074.628;-3.714.819.568;Entire home/apt;84;2;3;12/07/2023;3;10;228;3;
6,92E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;418270816;Limehome;Salamanca;Castellana;4.042.905;-36.803.691;Entire home/apt;190;1;3;10/28/2023;0.25;55;357;3;
6,90E+22;Rental unit in Madrid ;4.67;1;bedroom;0;bed;1.5;shared_bath;439208013;Lady Johana;Villa de Vallecas;Casco HistÃ³rico de Vallecas;4.036.748;-359.856;Private room;30;1;6;9/21/2023;0.39;1;135;4;1
6,97E+22;Hostel in Madrid ;4.67;1;bedroom;1;bed;1;private_bath;307123621;Sol Square;Centro;Sol;4.041.886;-37.005;Private room;108;1;3;4/25/2023;0.27;34;104;3;
6,95E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;123191370;Miguel;Ciudad Lineal;Ventas;404.268;-365.237;Entire home/apt;129;7;6;7/06/2023;0.39;1;180;4;
6,95E+22;Rental unit in Madrid ;4.67;3;bedroom;3;bed;1;bath;465681491;Ana;VicÃ¡lvaro;Casco HistÃ³rico de VicÃ¡lvaro;4.040.216;-360.636;Entire home/apt;152;3;21;10/29/2023;1.34;1;0;12;
7,00E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;220943161;Fernanda;Latina;Aluche;4.039.069;-37.444;Private room;23;2;52;12/10/2023;3.32;1;86;40;
7,03E+22;Rental unit in Madrid ;4.67;2;bedroom;4;bed;2;bath;291253690;Fran Y Marta;Centro;Sol;4.041.948;-370.733;Entire home/apt;154;1;12;12/07/2023;0.88;247;320;10;
7,00E+22;Rental unit in Madrid ;4.67;2;bedroom;1;bed;1.5;shared_bath;59292275;San;TetuÃ¡n;Berruguete;4.045.708;-370.354;Private room;50;1;3;5/14/2023;0.22;1;74;2;
7,00E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;5905260;Ghaleb;ChamberÃ­;Arapiles;4.043.166;-370.577;Private room;44;5;6;11/11/2023;0.39;5;285;4;
7,09E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1.5;bath;196395456;Ana;Centro;Universidad;4.042.382;-371.043;Entire home/apt;143;1;12;5/16/2023;0.81;12;310;4;
7,11E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;private_bath;901218;Myrko;Centro;Palacio;4.041.444;-371.089;Private room;68;1;18;11/23/2023;1.2;46;358;14;
7,13E+22;Rental unit in Madrid ;4.67;1;studio;1;bed;1;bath;249106886;Pablo;Centro;Embajadores;4.040.804;-370.123;Entire home/apt;62;3;107;12/08/2023;7.17;1;140;83;
7,14E+22;Condo in Madrid ;4.67;2;bedroom;3;bed;2;bath;423275834;Jorge;Hortaleza;Valdefuentes;404.847.323;-3.668.381.822;Entire home/apt;100;2;32;12/09/2023;2.24;3;0;29;
7,17E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;private_bath;901218;Myrko;Centro;Palacio;4.041.637;-371.097;Private room;120;1;6;11/09/2023;0.41;46;365;4;
7,16E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;5032943;Michael;Centro;Palacio;4.042.105;-370.751;Entire home/apt;69;31;3;10/31/2023;0.21;2;365;1;
7,29E+22;Loft in Madrid ;4.67;1;studio;1;bed;1;bath;299681961;Vida;ChamartÃ­n;HispanoamÃ©rica;4.045.457;-368.072;Entire home/apt;75;2;82;12/01/2023;5.76;2;1;57;
7,31E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;325163963;Francisco Y Carmen;Latina;Aguilas;403.823.154;-37.639.873;Entire home/apt;81;1;30;11/18/2023;2.39;17;254;29;
7,35E+22;Rental unit in Madrid ;4.67;2;bedroom;3;bed;2;bath;402744426;Valerie;Salamanca;Goya;404.232.764;-36.800.324;Entire home/apt;275;3;3;1/12/2023;0.22;6;329;1;
7,36E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;206137257;Greysi;Usera;MoscardÃ³;403.861;-370.635;Shared room;33;2;3;12/09/2023;0.7;1;355;3;
7,40E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1;bath;434208714;Blueground;Centro;Palacio;404.099.207;-37.101.848;Entire home/apt;114;30;3;11/06/2023;1.17;166;343;3;
7,36E+22;Rental unit in Madrid ;4.67;1;studio;2;bed;1;bath;229138489;Antonio;Centro;Justicia;4.042.429;-369.129;Entire home/apt;100;3;49;11/15/2023;3.47;27;150;38;
7,40E+22;Rental unit in Madrid ;4.67;2;bedroom;4;bed;1;bath;459519010;Uma Suites;Retiro;Estrella;404.188.973;-3.668.948;Entire home/apt;199;1;3;12/03/2023;0.42;6;254;3;
7,40E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;private_bath;38464911;Aleida;Arganzuela;Chopera;4.039.679;-37.011;Private room;99;2;3;10/01/2023;0.22;1;364;2;
7,41E+21;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;23603298;HeimaHomes;Centro;Universidad;4.042.189;-370.154;Entire home/apt;112;1;9;1/01/2023;0.65;22;197;1;03/167356.9/17
7,43E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1;bath;42564461;Miguel;Centro;Embajadores;4.040.758;-370.006;Entire home/apt;157;3;3;10/06/2023;0.34;2;355;3;7975
7,45E+22;Rental unit in Madrid ;4.67;2;bedroom;3;bed;2;bath;471430210;Mariano;Carabanchel;Vista Alegre;4.038.541;-373.837;Entire home/apt;102;3;51;12/05/2023;3.98;2;86;49;
7,46E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;2.5;shared_bath;428059748;Carlos;Ciudad Lineal;Quintana;404.345;-364.759;Private room;35;20;3;11/21/2023;0.24;25;332;2;
7,46E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;2280220;June;ChamberÃ­;Trafalgar;4.042.977;-37.044;Entire home/apt;119;2;3;11/03/2023;0.23;1;310;1;
7,51E+22;Rental unit in Madrid ;4.67;2;bedroom;3;bed;1;bath;486057849;Jd;Centro;Universidad;404.230.935;-37.038.714;Entire home/apt;137;4;22;12/04/2023;1.89;1;0;22;
7,59E+22;Rental unit in Madrid ;4.67;1;studio;2;bed;1;bath;47287490;Alfredo;Centro;Cortes;4.041.212;-369.322;Entire home/apt;84;3;60;12/11/2023;5.2;2;0;60;1000492874
7,61E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;1408525;Mad4Rent;Centro;Embajadores;4.041.242;-37.021;Entire home/apt;93;3;27;12/10/2023;2.13;73;164;25;
7,61E+22;Rental unit in Madrid ;4.67;3;bedroom;3;bed;2;bath;377605855;MIT House;ChamartÃ­n;Prosperidad;4.044.311;-367.154;Entire home/apt;154;1;9;7/05/2023;0.69;291;353;8;
7,62E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1.5;bath;391810099;Diego;Centro;Universidad;404.253.508;-37.047.633;Entire home/apt;60;1;3;7/20/2023;0.25;89;331;3;
7,57E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1;bath;48049713;Francisco;Centro;Justicia;404.253.212;-36.980.498;Entire home/apt;111;2;53;12/08/2023;4.14;1;0;50;
7,67E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;488994645;Maria;San Blas - Canillejas;Arcos;404.252.543;-36.166.193;Private room;35;1;60;11/18/2023;4.85;1;156;58;
7,69E+22;Rental unit in Madrid ;4.67;1;bedroom;3;bed;1;bath;488979108;Emilio;Centro;Sol;4.041.565;-370.331;Entire home/apt;115;1;3;9/18/2023;0.49;14;317;3;
7,75E+22;Rental unit in Madrid ;4.67;2;bedroom;4;bed;1;bath;284919826;Roni;Usera;MoscardÃ³;4.038.883;-37.028;Entire home/apt;126;3;9;10/21/2023;0.9;3;218;9;
7,75E+22;Rental unit in Madrid ;4.67;2;bedroom;3;bed;1;bath;465040981;Sibela;Usera;Almendrales;4.038.446.181;-3.699.454.201;Entire home/apt;140;1;6;9/25/2023;0.52;11;2;6;
7,76E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;2;bath;235601299;Julian;Centro;Justicia;404.273.993;-36.972.516;Entire home/apt;219;3;3;5/18/2023;0.31;1;260;3;
7,76E+21;Rental unit in Madrid ;4.67;1;studio;3;bed;1;bath;2907469;Joan;Puente de Vallecas;San Diego;4.039.468.911;-366.589.996;Entire home/apt;57;2;27;12/05/2023;2.68;1;302;27;
7,75E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;463004964;Hongrui;Usera;MoscardÃ³;4.038.767;-370.402;Private room;50;1;3;4/30/2023;0.26;4;364;3;
7,80E+21;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;490217005;Enrique;Centro;Embajadores;4.041.007.526;-3.698.002.597;Entire home/apt;500;3;9;4/18/2023;0.86;1;0;9;
7,80E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;120437809;John Steven;Carabanchel;San Isidro;4.039.534;-373.209;Entire home/apt;83;4;3;9/25/2023;0.35;1;311;3;
7,82E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;491409596;Luis;TetuÃ¡n;Castillejos;4.046.330.106;-3.692.632.534;Entire home/apt;98;1;6;11/05/2023;0.8;1;284;6;
7,82E+22;Rental unit in Madrid ;4.67;1;studio;1;bed;1;bath;291253690;Fran Y Marta;Centro;Justicia;4.042.179;-369.973;Entire home/apt;112;1;48;11/20/2023;4.16;247;338;48;
7,83E+22;Rental unit in Madrid ;4.67;2;bedroom;3;bed;1;bath;377605855;MIT House;Ciudad Lineal;Pueblo Nuevo;4.043.587;-364.096;Entire home/apt;155;1;3;10/08/2023;0.28;291;344;3;
7,91E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;77420214;Presidence Rentals;Salamanca;Castellana;4.043.020.736;-36.875.467;Entire home/apt;114;1;9;11/21/2023;0.78;23;177;9;
7,86E+22;Condo in Madrid ;4.67;2;bedroom;2;bed;1;bath;343428667;Klevi;Villaverde;San AndrÃ©s;4.035.436.617;-3.713.528.509;Entire home/apt;99;1;6;11/06/2023;1.22;6;350;6;
7,92E+22;Rental unit in Madrid ;4.67;3;bedroom;3;bed;3;bath;217067249;Jorge;ChamberÃ­;Trafalgar;4.043.244;-370.134;Entire home/apt;192;2;30;12/01/2023;2.87;89;91;30;
7,93E+22;Home in Madrid ;4.67;1;bedroom;1;bed;1.5;bath;23645872;Jeampierre;Latina;Lucero;404.066.009;-37.446.798;Private room;58;1;3;5/05/2023;0.29;5;345;3;
7,88E+22;Rental unit in Madrid ;4.67;2;bedroom;3;bed;2;bath;45621438;Miguel;Hortaleza;Valdefuentes;4.048.744.391;-3.661.111.649;Entire home/apt;88;2;12;8/31/2023;1.12;35;316;12;VT-85302-CS
8,01E+22;Rental unit in Madrid ;4.67;2;bedroom;2;bed;1;bath;491265979;Maria Teresa;Moncloa - Aravaca;Casa de Campo;4.042.451.423;-3.716.088.118;Entire home/apt;121;1;23;11/13/2023;2.14;1;0;23;
8,01E+22;Rental unit in Madrid ;4.67;1;bedroom;5;bed;1.5;bath;303854942;Hotel Atocha Madrid;Arganzuela;Palos de Moguer;4.040.434.131;-3.696.091.341;Entire home/apt;121;1;6;11/01/2023;0.57;7;344;6;
7,98E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;2;shared_bath;373523442;Javi;Salamanca;Goya;4.042.741.798;-3.674.582.898;Private room;36;1;3;9/26/2023;0.36;12;328;3;
7,98E+20;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;465040981;Sibela;Villaverde;Los Rosales;4.035.065.421;-3.684.546.196;Entire home/apt;81;1;3;7/15/2023;0.38;11;16;3;
8,08E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;90393721;Ignacio;Centro;Justicia;4.042.095.219;-3.698.103.726;Entire home/apt;120;3;3;10/29/2023;0.54;5;355;3;
8,06E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;234169324;Fabiana;Centro;Justicia;40.423.765;-36.977.992;Entire home/apt;90;15;3;10/13/2023;0.65;16;0;3;
8,11E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;434208714;Blueground;Centro;Universidad;404.232.446;-37.047.904;Entire home/apt;87;30;3;6/22/2023;0.34;166;363;3;
8,11E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;397053855;Sharing;ChamberÃ­;Trafalgar;4.043.414.238;-3.703.760.487;Entire home/apt;104;1;6;11/29/2023;0.63;38;337;6;
8,11E+22;Rental unit in Madrid ;4.67;1;bedroom;5;bed;1.5;bath;229138489;Antonio;Salamanca;Recoletos;4.042.319.971;-3.689.053.286;Entire home/apt;157;3;27;11/27/2023;2.83;27;156;27;
8,12E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;391810099;Diego;Centro;Embajadores;404.097.251;-37.044.956;Entire home/apt;65;1;9;8/17/2023;0.85;89;325;9;
8,12E+22;Rental unit in Madrid ;4.67;1;studio;1;bed;1;bath;402683004;Ruth;Usera;Orcasur;4.038.167.759;-3.693.937.208;Entire home/apt;57;5;6;10/26/2023;0.59;47;74;6;
8,18E+22;Home in Madrid ;4.67;1;bedroom;2;bed;1.5;bath;499184989;Top Hauz;Centro;Embajadores;4.041.163.095;-3.699.221.353;Entire home/apt;90;4;36;12/09/2023;4.22;5;346;36;
8,18E+21;Rental unit in Madrid ;4.67;1;studio;1;bed;1;bath;331982718;Gema;ChamberÃ­;Almagro;4.043.187;-369.518;Entire home/apt;50;30;3;6/01/2023;0.31;23;344;3;
8,19E+22;Rental unit in Madrid ;4.67;3;bedroom;4;bed;2;bath;499320695;Home Club;Centro;Cortes;4.041.363;-36.964;Entire home/apt;293;2;23;12/10/2023;2.4;1;0;23;
8,21E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;130708416;Aurelio;Salamanca;Guindalera;4.043.743.997;-367.209.621;Entire home/apt;90;3;9;12/03/2023;1.08;1;84;9;
8,16E+22;Rental unit in Madrid ;4.67;1;bedroom;3;bed;1;bath;498604750;Diego;Moncloa - Aravaca;ArgÃ¼elles;4.042.058.555;-3.716.880.841;Entire home/apt;84;2;23;11/26/2023;2.19;1;1;23;
8,31E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;264103612;Zaz Apartamentos;Salamanca;Goya;40.424.194;-3.672.189.564;Entire home/apt;177;29;3;7/12/2023;0.31;10;181;3;
8,31E+22;Rental unit in Madrid ;4.67;2;bedroom;3;bed;2;bath;391810099;Diego;Puente de Vallecas;Numancia;404.009.404;-36.665.425;Entire home/apt;71;1;3;7/08/2023;0.32;89;318;3;
8,37E+22;Home in Madrid ;4.67;2;bedroom;3;bed;2;bath;233936307;Daniel;Fuencarral - El Pardo;Pilar;40.477.869;-3.709.365;Entire home/apt;179;1;3;10/11/2023;0.69;1;245;3;
8,40E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;private_bath;901218;Myrko;Centro;Sol;4.041.804.462;-3.708.233.424;Private room;56;1;6;12/09/2023;0.71;46;358;6;
8,43E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;bath;28006384;M Rosa;TetuÃ¡n;Bellas Vistas;4.044.934.079;-3.705.230.207;Entire home/apt;73;3;9;12/10/2023;1.25;2;134;9;
8,43E+22;Rental unit in Madrid ;4.67;1;bedroom;1;bed;1;shared_bath;230936437;Ricardo;Fuencarral - El Pardo;Valverde;404.968.436;-36.862.774;Private room;45;1;3;7/04/2023;0.32;1;314;3;
8,48E+22;Rental unit in Madrid ;4.67;1;bedroom;2;bed;1;bath;291253690;Fran Y Marta;Centro;Universidad;4.042.776.736;-3.707.313.976;Entire home/apt;118;1;43;12/03/2023;4.85;247;327;43;
